high_csat,wait_minutes,order_to_issue_minutes,connected_handling_time,log_item_price,channel_name,category,Sub-category,Product_category,Agent Shift,Tenure Bucket,Customer_City
0,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,0-30,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,>90,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,38.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Other,Unknown,Evening,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Evening,0-30,Unknown
0,91.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Split,>90,Unknown
0,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Return request,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,1.0,15198.0,427.0,4.787491742782046,Inbound,Order Related,Delayed,Books & General merchandise,Morning,31-60,Other
1,122.0,4878.0,427.0,8.039157390473237,Inbound,Returns,Return request,Electronics,Evening,On Job Training,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Seller Cancelled Order,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Enquiry,Unknown,Evening,31-60,Unknown
0,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Exchange / Replacement,Unknown,Split,>90,Unknown
1,58.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,31-60,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Email,Returns,Service Centres Related,Unknown,Evening,61-90,Unknown
0,108.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Email,Refund Related,Refund Related Issues,Unknown,Evening,31-60,Unknown
1,17.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,6.0,13218.0,427.0,6.907755278982137,Inbound,Returns,Return request,Electronics,Morning,On Job Training,Other
0,22.0,8224.0,427.0,7.24422751560335,Outcall,Order Related,Order status enquiry,Electronics,Afternoon,>90,Other
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,31-60,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
0,91.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Seller Cancelled Order,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Missing,Unknown,Morning,>90,Unknown
1,124.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,0-30,Unknown
0,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Split,>90,Unknown
0,6.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Afternoon,>90,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Invoice request,Unknown,Morning,0-30,Unknown
1,3.0,13478.0,427.0,5.214935757608986,Inbound,Order Related,Delayed,LifeStyle,Evening,On Job Training,Other
1,26.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,31-60,Unknown
1,15.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,Other,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Morning,0-30,Unknown
0,60.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,71.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,General Enquiry,Unknown,Evening,61-90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,5.0,6945.0,427.0,6.907755278982137,Inbound,Returns,Return request,Electronics,Morning,On Job Training,Other
1,27.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,On Job Training,Unknown
1,40.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Morning,61-90,Unknown
1,101.0,12614.5,427.0,6.597145701886651,Outcall,Order Related,Delayed,Unknown,Evening,On Job Training,Unknown
1,18.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Split,>90,Unknown
1,3.0,8504.0,427.0,6.548219102762372,Inbound,Order Related,Delayed,LifeStyle,Morning,On Job Training,Other
1,2.0,34597.0,427.0,6.345636360828596,Inbound,Returns,Reverse Pickup Enquiry,LifeStyle,Morning,31-60,Other
1,6.0,14825.0,427.0,7.090076835776092,Inbound,Returns,Reverse Pickup Enquiry,Electronics,Evening,>90,Other
1,3.0,12991.0,427.0,7.487173694213739,Inbound,Order Related,Delayed,LifeStyle,Evening,31-60,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Evening,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,>90,Unknown
1,37.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Split,>90,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Enquiry,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,0-30,Unknown
0,6.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Morning,>90,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,>90,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,>90,Unknown
0,70.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,31-60,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Evening,0-30,Unknown
1,4.0,8669.0,427.0,6.054439346269371,Inbound,Refund Related,Refund Enquiry,LifeStyle,Evening,61-90,Other
1,0.0,8648.0,427.0,8.987196820661973,Inbound,Order Related,Order status enquiry,Electronics,Evening,31-60,Other
0,4.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,69.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Morning,>90,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,61-90,Unknown
1,18.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,0-30,Unknown
0,48.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,15.0,12614.5,427.0,6.597145701886651,Inbound,App/website,Other,Unknown,Morning,On Job Training,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Invoice request,Unknown,Morning,>90,Unknown
1,13.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Evening,On Job Training,Unknown
1,7.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,Other,Unknown,Evening,61-90,Unknown
0,9.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,0-30,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Other,Unknown,Afternoon,>90,Unknown
1,54.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Service Centres Related,Unknown,Evening,On Job Training,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,2.0,29518.0,427.0,7.13966033596492,Inbound,Returns,Fraudulent User,LifeStyle,Morning,31-60,Other
0,1.0,17461.0,427.0,7.313220387090301,Inbound,Returns,Fraudulent User,Electronics,Evening,>90,Other
1,1.0,11602.0,427.0,5.703782474656201,Email,Order Related,Delayed,Electronics,Afternoon,>90,Other
0,4.0,6466.0,427.0,6.214608098422191,Inbound,Order Related,Delayed,Home Appliences,Evening,On Job Training,Other
0,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Morning,0-30,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,0-30,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,On Job Training,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Evening,>90,Unknown
1,61.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Split,>90,Unknown
1,19.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,0-30,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Evening,61-90,Unknown
1,24.0,10865.0,427.0,6.802394763324311,Inbound,Order Related,Delayed,LifeStyle,Evening,61-90,Other
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Split,>90,Unknown
1,0.0,47372.0,427.0,5.111987788356544,Inbound,Feedback,UnProfessional Behaviour,Home,Morning,>90,Other
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Feedback,UnProfessional Behaviour,Unknown,Split,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Afternoon,>90,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Morning,0-30,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
0,132.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Morning,>90,Unknown
0,9.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,15.0,12614.5,427.0,6.597145701886651,Inbound,Shopzilla Related,General Enquiry,Unknown,Morning,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Split,>90,Unknown
1,100.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Evening,On Job Training,Unknown
1,18.0,39522.0,427.0,6.597145701886651,Inbound,Returns,Exchange / Replacement,Mobile,Morning,>90,Other
1,4.0,13648.0,427.0,7.24422751560335,Inbound,Order Related,Delayed,Electronics,Morning,0-30,Other
1,4.0,53604.0,427.0,5.298317366548036,Email,Feedback,UnProfessional Behaviour,LifeStyle,Evening,On Job Training,Other
1,4.0,10235.0,427.0,6.784457062637643,Inbound,Returns,Return request,Electronics,Evening,31-60,Other
1,5.0,12614.5,427.0,6.597145701886651,Email,Returns,Service Centres Related,Unknown,Afternoon,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,On Job Training,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Morning,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,>90,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,0-30,Unknown
1,14.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Wrong,Unknown,Evening,>90,Unknown
1,4.0,20200.0,427.0,6.672032945461067,Inbound,Order Related,Delayed,Home,Morning,On Job Training,Other
1,14.0,13145.0,427.0,6.825460036255307,Inbound,Refund Related,Refund Enquiry,Home,Evening,On Job Training,Other
1,9.0,11619.0,427.0,4.990432586778736,Inbound,Order Related,Delayed,Home,Morning,31-60,Other
1,1.0,14356.0,427.0,6.061456918928017,Inbound,Order Related,Delayed,Electronics,Afternoon,31-60,Other
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Service Centres Related,Unknown,Morning,0-30,Unknown
1,9.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Priority delivery,Unknown,Evening,On Job Training,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Product Queries,Product Specific Information,Unknown,Morning,>90,Unknown
0,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,31-60,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,On Job Training,Unknown
1,14.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Fraudulent User,Unknown,Evening,61-90,Unknown
1,6.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Morning,0-30,Unknown
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Exchange / Replacement,Unknown,Morning,On Job Training,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Evening,On Job Training,Unknown
1,19.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Enquiry,Unknown,Morning,>90,Unknown
1,1.0,17464.0,427.0,5.1647859739235145,Inbound,Returns,Reverse Pickup Enquiry,Other,Evening,0-30,Other
1,1.0,6251.0,427.0,7.495541943884256,Inbound,Cancellation,Not Needed,Electronics,Evening,0-30,Other
0,4.0,12614.5,427.0,7.615791072035833,Inbound,Returns,Service Centres Related,LifeStyle,Evening,61-90,Other
0,4.0,2243.0,427.0,6.597145701886651,Inbound,Order Related,Priority delivery,Mobile,Morning,On Job Training,Other
1,13.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Split,>90,Unknown
0,61.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Evening,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,On Job Training,Unknown
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,22.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Outcall,Returns,Missing,Unknown,Morning,>90,Unknown
1,42.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,31-60,Unknown
1,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,31-60,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,>90,Unknown
1,17.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
0,63.0,12614.5,427.0,8.160518247477505,Inbound,Returns,Reverse Pickup Enquiry,Other,Morning,31-60,Other
1,4.0,12090.0,427.0,6.597145701886651,Inbound,Order Related,Delayed,Electronics,Afternoon,>90,Other
1,7.0,6620.0,427.0,6.684611727667927,Inbound,Returns,Return request,Electronics,Morning,>90,Other
1,1.0,11633.0,427.0,7.90100705199242,Inbound,Order Related,Delayed,Books & General merchandise,Evening,61-90,Other
0,13.0,5576.0,427.0,6.597145701886651,Inbound,Order Related,Delayed,Home Appliences,Afternoon,>90,Other
1,2.0,8404.0,427.0,6.588926477533519,Inbound,Order Related,Delayed,Home,Evening,0-30,Other
1,0.0,12614.5,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Unknown,Morning,On Job Training,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,On Job Training,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,0-30,Unknown
1,65.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,11.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
0,3.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Afternoon,>90,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,>90,Unknown
0,1.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Morning,>90,Unknown
1,31.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Evening,31-60,Unknown
1,2.0,14034.0,427.0,6.907755278982137,Inbound,Returns,Return request,Electronics,Evening,>90,Other
0,5.0,13911.0,427.0,5.940171252720432,Inbound,Returns,Reverse Pickup Enquiry,Books & General merchandise,Afternoon,>90,Other
0,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Evening,On Job Training,Unknown
1,31.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Missing,Unknown,Morning,31-60,Unknown
1,16.0,12614.5,427.0,6.597145701886651,Outcall,Payments related,Online Payment Issues,Unknown,Morning,>90,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Refund Related,Refund Related Issues,Unknown,Evening,31-60,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,On Job Training,Unknown
1,5.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,0-30,Unknown
1,2.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Reverse Pickup Enquiry,Unknown,Morning,>90,Unknown
1,28.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Evening,>90,Unknown
0,4.0,10122.0,427.0,6.597145701886651,Inbound,Cancellation,Not Needed,Mobile,Afternoon,31-60,Other
1,4.0,5477.0,427.0,6.597145701886651,Inbound,Order Related,Delayed,Mobile,Morning,61-90,Other
0,0.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Delayed,Unknown,Morning,On Job Training,Unknown
1,8.0,12614.5,427.0,6.597145701886651,Inbound,Returns,Return request,Unknown,Evening,0-30,Unknown
1,4.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Order status enquiry,Unknown,Morning,31-60,Unknown
1,1.0,12614.5,427.0,6.597145701886651,Inbound,Order Related,Installation/demo,Unknown,Morning,>90,Unknown
