@relation weka_ready_dataset

@attribute Source_Port numeric
@attribute Destination_Port numeric
@attribute Protocol {ICMP,UDP,TCP}
@attribute Packet_Length numeric
@attribute Packet_Type {Data,Control}
@attribute Traffic_Type {HTTP,DNS,FTP}
@attribute Malware_Indicators {IoC_Detected,None}
@attribute Anomaly_Scores numeric
@attribute Alerts_Warnings {No_Alert,Alert_Triggered}
@attribute Attack_Type {Malware,DDoS,Intrusion}
@attribute Attack_Signature {Known_Pattern_B,Known_Pattern_A}
@attribute Severity_Level {Low,Medium,High}
@attribute Network_Segment {Segment_A,Segment_B,Segment_C}
@attribute Firewall_Logs {Log_Data,None}
@attribute IDS_IPS_Alerts {None,Alert_Data}
@attribute Log_Source {Server,Firewall}
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Hour numeric
@attribute DayOfWeek numeric
@attribute Source_IP_Numeric numeric
@attribute Dest_IP_Numeric numeric
@attribute Proxy_IP_Numeric numeric
@attribute Action_Taken {Logged,Blocked,Ignored}

@data
40041,46055,UDP,135,Control,DNS,IoC_Detected,25.54,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Server,2022,12,22,2,3,2160793524,777940745,0,Ignored
61428,27433,ICMP,593,Control,FTP,None,16.7,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2020,2,26,10,2,1760638911,1868038747,857929489,Logged
64371,57743,ICMP,690,Data,HTTP,None,86.19,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,None,Alert_Data,Server,2020,2,11,6,1,2442698684,2803983222,3437150286,Ignored
41456,27042,TCP,178,Control,HTTP,IoC_Detected,45.81,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Server,2021,9,19,13,6,1966198384,3508096613,0,Blocked
41015,59552,ICMP,98,Data,HTTP,None,83.75,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2022,8,29,3,0,553272023,955030376,3705269791,Blocked
31790,45844,UDP,473,Control,DNS,IoC_Detected,95.19,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2021,3,6,22,5,1611976165,969422170,0,Ignored
29065,53268,ICMP,281,Data,HTTP,None,88.3,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2023,4,25,0,1,693529541,80112214,3046987456,Logged
50699,14449,TCP,77,Control,FTP,None,29.96,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Server,2020,8,3,17,0,478217381,1472587734,2654007831,Logged
38379,32440,UDP,84,Data,DNS,None,72.08,No_Alert,Malware,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Server,2021,4,12,3,0,2284580374,1777975618,60483974,Logged
38462,32755,TCP,528,Data,DNS,IoC_Detected,14.46,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_C,None,None,Server,2020,2,25,16,1,2068018364,3285896445,1466302080,Ignored
49968,2034,ICMP,570,Data,FTP,IoC_Detected,91.67,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2022,3,2,2,2,732322800,3218570420,0,Logged
26434,45038,UDP,1155,Control,HTTP,None,35.38,No_Alert,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Server,2021,2,15,22,0,769791224,1750609432,0,Logged
30106,36780,UDP,441,Data,HTTP,IoC_Detected,5.87,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2023,7,23,3,6,3475815707,724693779,63938009,Logged
36184,2276,ICMP,86,Data,DNS,None,45.58,No_Alert,Intrusion,Known_Pattern_A,High,Segment_A,None,Alert_Data,Firewall,2022,8,24,13,2,292288988,2771536759,0,Blocked
17837,15053,ICMP,65,Control,FTP,None,42.03,No_Alert,Malware,Known_Pattern_A,High,Segment_C,Log_Data,None,Firewall,2022,2,22,1,1,2082509402,3601219288,541789050,Ignored
8956,61206,UDP,1242,Data,DNS,IoC_Detected,94.89,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Firewall,2022,10,22,1,5,3700334583,2252579480,3156555110,Ignored
20531,57629,UDP,1047,Data,FTP,IoC_Detected,18.13,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,None,Firewall,2023,10,10,10,1,18894227,164372157,2239809762,Ignored
9717,41085,TCP,1066,Control,HTTP,None,42.77,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Server,2021,5,13,22,3,114679300,1410239258,1423117186,Logged
54061,36798,TCP,1125,Control,DNS,IoC_Detected,58.54,No_Alert,Malware,Known_Pattern_B,High,Segment_C,None,None,Server,2020,5,23,4,5,2506302040,1663172153,578163601,Ignored
56475,16546,TCP,1459,Control,FTP,IoC_Detected,23.8,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2020,12,31,12,3,2263145720,3375661100,1187225861,Logged
43392,34322,TCP,458,Data,FTP,None,67.62,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2023,5,21,13,6,540865193,1423225788,0,Ignored
64257,33591,ICMP,611,Control,HTTP,IoC_Detected,94.58,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2021,6,26,18,5,215974872,3480192432,0,Logged
9949,32974,TCP,1321,Control,HTTP,None,35.09,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,None,Firewall,2023,3,22,9,2,3174723235,1848404203,0,Logged
28714,31507,UDP,391,Data,HTTP,None,27.3,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2022,6,15,15,2,846201371,2605431148,0,Blocked
12466,46920,UDP,155,Control,FTP,None,71.35,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,None,Firewall,2022,5,9,20,0,1407394463,2384318793,1173465957,Logged
42710,44368,UDP,1104,Data,HTTP,None,60.4,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2020,2,18,10,1,1096910262,1099852922,0,Ignored
41893,16348,UDP,154,Data,DNS,None,43.06,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,None,None,Firewall,2020,12,30,9,2,1944694391,1972610200,1793092691,Blocked
9108,15735,ICMP,452,Data,DNS,None,12.54,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,None,Firewall,2021,9,12,12,6,1629093946,2934760199,0,Logged
13773,54889,TCP,248,Data,HTTP,None,91.58,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_A,None,None,Server,2023,4,9,15,6,2636651824,3260969028,0,Blocked
34236,47397,UDP,347,Data,HTTP,None,82.96,No_Alert,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2022,1,18,2,1,925211991,1063403503,2830139721,Blocked
60595,18177,UDP,366,Control,FTP,IoC_Detected,65.29,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Firewall,2020,5,30,23,5,92302490,1011950540,1747928511,Ignored
24955,3257,TCP,420,Data,FTP,IoC_Detected,74.26,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Firewall,2021,2,13,17,5,3284835781,48959569,0,Ignored
9421,52808,TCP,831,Control,HTTP,IoC_Detected,36.84,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Firewall,2021,1,10,4,6,328006022,2525709571,201794573,Blocked
12924,20742,UDP,495,Control,FTP,None,17.13,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,None,Alert_Data,Firewall,2020,6,13,7,5,1563383034,2954826242,2705606392,Ignored
20664,38396,UDP,1446,Control,FTP,None,34.62,No_Alert,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2022,10,12,13,2,2701483364,2373434829,0,Ignored
62222,3716,TCP,254,Control,DNS,None,24.81,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,None,Firewall,2021,4,13,9,1,1440022698,754479548,0,Logged
31639,4331,ICMP,973,Control,HTTP,IoC_Detected,21.22,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_C,Log_Data,None,Firewall,2022,5,7,18,5,1444783259,1008521136,1978380040,Blocked
33883,7626,UDP,1117,Control,FTP,None,68.37,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Server,2020,9,14,15,0,919761433,1429252662,0,Logged
41708,65345,UDP,753,Data,HTTP,None,10.52,No_Alert,Malware,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2023,1,7,14,5,1196963403,1274477057,0,Ignored
58960,43304,ICMP,1404,Control,DNS,None,94.45,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2021,2,5,14,4,2829650966,552654831,2934062427,Ignored
47318,2437,UDP,1023,Control,FTP,IoC_Detected,61.73,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2020,3,13,7,4,2685207903,2737102983,3182014910,Logged
21809,63210,ICMP,198,Control,HTTP,IoC_Detected,4.28,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Firewall,2020,8,25,18,1,66458446,1812720192,693186788,Blocked
28527,19954,UDP,99,Data,DNS,IoC_Detected,70.61,No_Alert,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,None,Server,2020,4,15,23,2,872610939,3064832727,0,Ignored
17479,19549,ICMP,339,Control,DNS,None,57.19,No_Alert,DDoS,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2021,4,8,17,3,1407251733,940921588,884082801,Blocked
7480,19536,TCP,505,Control,DNS,None,90.16,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2021,11,19,19,4,176847527,2574973828,3129138937,Logged
50728,4685,UDP,346,Data,HTTP,IoC_Detected,95.79,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_C,Log_Data,None,Firewall,2020,5,20,14,2,3560905719,1416893451,0,Ignored
56892,57792,UDP,1454,Control,DNS,IoC_Detected,71.46,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Firewall,2021,9,13,15,0,3718350655,1612119810,0,Logged
18174,21765,ICMP,823,Data,DNS,IoC_Detected,88.67,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_C,None,None,Firewall,2022,8,19,21,4,484972227,1371452319,0,Blocked
27677,52013,UDP,302,Control,HTTP,None,24.27,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Server,2021,6,8,14,1,2401263163,1488935185,2469532643,Logged
57974,48336,TCP,854,Control,DNS,None,88.71,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Server,2022,9,16,6,4,2586899646,944952493,1787715410,Logged
19428,64616,TCP,936,Control,FTP,None,57.04,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Firewall,2023,4,15,8,5,319505358,1243933277,2281488567,Blocked
5631,62115,ICMP,1179,Control,DNS,None,38.47,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2021,11,6,14,5,2280262867,968882956,142221008,Ignored
61295,23919,UDP,358,Data,DNS,IoC_Detected,29.78,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_C,Log_Data,None,Server,2021,2,6,18,5,2370703663,1877093639,0,Logged
65020,5531,TCP,1267,Data,FTP,None,11.74,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_C,None,None,Server,2022,3,19,12,5,3483017338,3053466383,1168582752,Ignored
35948,40381,ICMP,1359,Control,DNS,None,74.13,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2022,7,16,1,5,823779496,101516842,0,Blocked
3770,11306,TCP,1224,Control,HTTP,IoC_Detected,0.62,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Firewall,2022,9,22,22,3,1310122409,2473281727,1188656158,Ignored
37924,5178,TCP,1308,Data,DNS,None,79.93,No_Alert,Intrusion,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2020,1,5,21,6,2732589314,3092479517,2727439766,Logged
63129,14245,TCP,1368,Data,DNS,None,47,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_A,None,None,Server,2023,5,14,22,6,629762340,3626163593,65309204,Blocked
64896,15233,ICMP,147,Data,HTTP,IoC_Detected,15.78,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_C,None,None,Firewall,2022,11,10,7,3,550809853,3292329071,0,Ignored
5506,20964,TCP,575,Data,HTTP,None,14.3,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_A,None,Alert_Data,Firewall,2020,10,26,17,0,2914942088,3149433055,1916627665,Logged
65193,50711,TCP,513,Control,HTTP,None,81.88,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2021,7,9,19,4,2846124524,2072456975,2270411518,Ignored
22689,33100,ICMP,1315,Control,DNS,None,55.35,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_A,None,None,Firewall,2022,4,3,10,6,1142431848,52752191,2548891717,Blocked
59167,15550,ICMP,926,Data,HTTP,None,52.17,No_Alert,Intrusion,Known_Pattern_B,High,Segment_B,None,None,Firewall,2020,4,28,5,1,480384000,984073517,2507393803,Ignored
45112,8153,TCP,1193,Data,DNS,None,2.14,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Firewall,2022,7,24,11,6,1754196411,3400414549,2704514206,Ignored
38075,21210,UDP,257,Control,HTTP,IoC_Detected,55.15,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2023,6,26,21,0,38887357,3663083880,0,Blocked
43056,35489,ICMP,559,Control,HTTP,None,41.98,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Firewall,2021,2,26,9,4,2434630313,2638594870,0,Ignored
53734,28183,ICMP,1483,Data,HTTP,IoC_Detected,92.54,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_B,None,None,Server,2021,3,31,5,2,569897593,209314781,0,Blocked
61045,33963,UDP,982,Data,HTTP,IoC_Detected,0.08,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2022,1,8,23,5,192670673,129445687,310961431,Logged
13971,16503,ICMP,824,Control,HTTP,None,48.94,No_Alert,Intrusion,Known_Pattern_A,High,Segment_C,None,Alert_Data,Server,2020,9,30,14,2,3465763999,169703691,98770510,Logged
24516,30449,UDP,1366,Data,FTP,IoC_Detected,7.67,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,None,Firewall,2020,6,15,17,0,1090575087,1104826789,448666885,Logged
32719,30118,TCP,1419,Control,FTP,IoC_Detected,10.11,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Server,2022,11,11,4,4,1039219531,3656421144,0,Logged
54130,41418,UDP,85,Data,FTP,IoC_Detected,88.12,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_A,None,None,Firewall,2020,8,24,19,0,1939577592,1223936301,135876784,Logged
51618,13170,ICMP,744,Data,HTTP,IoC_Detected,13.38,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,None,Server,2020,7,19,14,6,2985023102,1996818752,3533961180,Ignored
58788,37350,TCP,1189,Control,DNS,None,67.44,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,None,None,Server,2022,4,25,7,0,1588507763,2532328931,1094857929,Logged
63704,20099,UDP,1262,Control,HTTP,None,53.77,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2023,8,22,2,1,124177093,1370746945,571521355,Logged
56855,52888,ICMP,1160,Data,HTTP,None,44.29,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2022,2,5,11,5,2556603028,2393883770,564217489,Ignored
41776,29367,UDP,1393,Data,HTTP,IoC_Detected,13,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Firewall,2020,8,19,21,2,2315150617,1552543382,0,Ignored
16432,57796,TCP,1366,Control,HTTP,None,54.79,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Server,2022,5,18,21,2,751479476,3264159237,0,Blocked
40625,54693,UDP,608,Data,DNS,None,96.45,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Firewall,2023,7,30,1,6,1614288664,1926177765,2955484884,Logged
33242,48635,TCP,180,Data,HTTP,None,23.24,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2021,1,10,2,6,2953949496,1926281900,1255919363,Ignored
17228,10737,TCP,1421,Data,FTP,None,96.99,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Server,2023,2,17,5,4,476998168,1795400471,0,Ignored
50159,7738,UDP,652,Control,DNS,IoC_Detected,32.7,No_Alert,Malware,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2020,1,20,17,0,3438348954,498088811,559233110,Blocked
61442,38208,TCP,912,Data,DNS,None,35.36,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_C,None,None,Firewall,2022,12,14,6,2,3601457889,3431443431,2689727326,Logged
29211,44292,TCP,164,Data,FTP,IoC_Detected,23.71,No_Alert,Malware,Known_Pattern_B,Low,Segment_A,Log_Data,None,Server,2023,6,14,0,2,1538176753,321380938,2429365839,Blocked
59874,40101,ICMP,167,Data,FTP,IoC_Detected,29.8,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_B,Log_Data,None,Server,2020,11,1,4,6,506909430,3489533469,3046494169,Ignored
54951,59626,TCP,1092,Control,DNS,None,2.54,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Server,2021,1,22,23,4,2085259431,1810000325,0,Ignored
54099,32400,UDP,1419,Data,DNS,IoC_Detected,58.03,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Firewall,2021,12,15,0,2,2993413965,2340422310,2171763188,Logged
27897,43645,ICMP,1019,Control,DNS,None,37.01,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_A,None,None,Server,2021,1,26,18,1,3491938647,886437390,2784727786,Blocked
42950,53346,ICMP,306,Data,FTP,IoC_Detected,23.65,No_Alert,DDoS,Known_Pattern_A,High,Segment_B,None,None,Firewall,2022,1,29,2,5,2562961379,460398176,337803147,Blocked
4417,17179,UDP,717,Data,DNS,IoC_Detected,80.7,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2021,4,14,3,2,578773837,1903512091,0,Blocked
60584,8316,ICMP,847,Data,HTTP,IoC_Detected,50.49,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_C,None,None,Server,2021,3,9,18,1,1600724030,1379586078,0,Logged
25581,31258,ICMP,1308,Data,HTTP,IoC_Detected,96.94,No_Alert,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2023,7,9,13,6,1791918488,552403601,631452868,Blocked
11404,1381,TCP,349,Control,DNS,IoC_Detected,51.85,No_Alert,DDoS,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Firewall,2020,5,6,11,2,569207744,2934839144,0,Logged
28137,26946,UDP,322,Control,DNS,None,51.59,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2021,1,7,3,3,184859374,3585268154,0,Logged
62348,34811,UDP,1141,Control,DNS,IoC_Detected,52.96,No_Alert,DDoS,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2020,8,12,9,2,498901308,848564916,0,Ignored
19606,37466,UDP,637,Control,DNS,IoC_Detected,78.98,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Server,2023,5,27,15,5,3671291507,2832007643,3273595135,Ignored
57153,15283,ICMP,1061,Control,HTTP,IoC_Detected,48.49,No_Alert,Malware,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2020,8,11,3,1,2750210592,3140063520,0,Blocked
60103,8889,ICMP,737,Data,HTTP,None,26.49,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Server,2020,1,11,12,5,986443457,628960710,0,Ignored
61580,12877,UDP,980,Data,DNS,None,40.52,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2023,4,19,11,2,870935323,2644480211,3414639204,Logged
42277,34608,UDP,253,Data,FTP,IoC_Detected,21.18,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Server,2021,3,1,8,0,3644685968,3501649309,0,Ignored
37470,35837,TCP,557,Control,FTP,IoC_Detected,7.78,No_Alert,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,None,Firewall,2023,1,17,14,1,678585215,2497864027,0,Logged
27278,56587,ICMP,391,Data,FTP,None,46.38,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Server,2021,5,11,3,1,1506763689,1089918195,0,Logged
30050,22856,UDP,1216,Control,DNS,None,4.18,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2022,12,25,11,6,633505329,551280711,0,Blocked
58719,25328,UDP,698,Control,HTTP,None,57.81,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2021,11,12,0,4,1527041421,680288303,1287581747,Blocked
20629,41441,TCP,67,Control,HTTP,IoC_Detected,32.41,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,None,None,Firewall,2022,3,2,14,2,1139353505,2415789947,1571591248,Blocked
2454,7595,TCP,1163,Data,DNS,None,71.95,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Firewall,2020,10,31,20,5,2735873866,1833011691,2520263496,Blocked
42458,62717,ICMP,588,Control,HTTP,IoC_Detected,78.6,No_Alert,Malware,Known_Pattern_B,High,Segment_B,Log_Data,None,Server,2020,4,12,1,6,1122903708,3574612066,0,Blocked
45851,37804,ICMP,888,Control,FTP,None,17.08,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2022,5,15,15,6,3643279224,2551875048,0,Logged
2929,42040,UDP,911,Data,FTP,IoC_Detected,24.28,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_A,None,None,Firewall,2021,9,27,3,0,1644153502,2076465914,0,Blocked
65112,34579,UDP,1142,Data,FTP,None,28.82,No_Alert,Malware,Known_Pattern_B,Medium,Segment_C,None,None,Server,2022,11,7,11,0,425971378,454367013,881428318,Logged
42483,13694,UDP,807,Data,HTTP,IoC_Detected,16.55,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_C,Log_Data,Alert_Data,Firewall,2022,11,28,21,0,615468667,2757316185,1891910451,Ignored
6215,29437,UDP,410,Control,DNS,IoC_Detected,41.19,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,None,None,Server,2021,2,1,10,0,3619745383,3108199456,798087486,Ignored
17077,50382,TCP,414,Data,FTP,None,43.77,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2022,3,29,19,1,1425149214,2477056049,2456887856,Ignored
63046,33804,ICMP,1218,Data,DNS,IoC_Detected,39.01,No_Alert,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2021,5,26,4,2,3727717462,3716149099,0,Logged
58156,50496,ICMP,193,Data,HTTP,IoC_Detected,24.61,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2020,11,6,12,4,319743720,1281220736,0,Ignored
59070,16695,ICMP,275,Control,HTTP,None,73.81,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Firewall,2023,3,16,13,3,1330138170,1266248351,0,Blocked
8710,5412,UDP,1051,Data,DNS,IoC_Detected,94.98,No_Alert,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2022,1,16,23,6,3037176743,2650323369,751600506,Ignored
19023,17243,TCP,485,Data,FTP,IoC_Detected,8.57,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2023,3,12,13,6,1820787462,2364913817,0,Ignored
36678,13369,ICMP,738,Control,FTP,None,8.36,No_Alert,DDoS,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2022,8,19,2,4,2800519422,895439439,3711952773,Blocked
21549,24480,UDP,792,Control,DNS,None,25.27,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,Log_Data,None,Server,2021,11,1,11,0,598211698,1197467621,0,Blocked
32323,57844,TCP,795,Data,FTP,None,11.94,No_Alert,Malware,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2020,3,1,23,6,837362786,1883668703,0,Blocked
32257,41432,ICMP,1318,Data,FTP,IoC_Detected,45.68,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_B,Log_Data,None,Firewall,2021,1,14,1,3,1573053192,142901687,0,Ignored
13142,30029,UDP,1496,Data,HTTP,None,22.62,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2021,10,22,22,4,2239600418,2735777423,1593638008,Logged
48287,37003,TCP,1365,Control,FTP,IoC_Detected,41.36,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_A,Log_Data,None,Server,2020,10,23,1,4,264444632,1505139175,0,Ignored
27152,32248,TCP,358,Data,HTTP,None,19.64,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,None,None,Server,2021,1,24,9,6,320086334,635340422,221508686,Blocked
20114,24813,UDP,435,Control,HTTP,IoC_Detected,9.09,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Server,2021,6,23,8,2,1425926969,617550344,0,Ignored
25964,5059,UDP,366,Control,FTP,IoC_Detected,74.79,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2020,12,17,22,3,2567847892,2218673388,3399370256,Ignored
52357,60972,ICMP,403,Control,DNS,None,7.8,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,None,Firewall,2021,5,26,5,2,1926744884,768032039,3350758876,Ignored
44540,28337,UDP,955,Control,FTP,IoC_Detected,25.38,No_Alert,Malware,Known_Pattern_A,High,Segment_A,None,None,Firewall,2023,9,8,15,4,2321121822,2234104640,981574668,Ignored
33422,58864,ICMP,1195,Data,FTP,IoC_Detected,43.63,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2020,6,7,2,6,3114303754,2498675780,1828389370,Blocked
4565,3808,TCP,347,Control,DNS,None,81.43,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_B,Log_Data,None,Firewall,2020,1,29,6,2,2149250937,1779360410,520885762,Blocked
41704,18738,ICMP,893,Control,FTP,None,4.18,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2022,5,3,18,1,130409583,394682827,0,Ignored
