@relation water_quality_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
8.837787,195.827213,11610.207949,7.870062,332.759029,514.925997,12.291616,87.429078,2.08708,1
6.999709,193.869123,23223.832496,7.101716,334.561317,420.046827,14.431377,64.991351,4.045921,1
7.039263,195.430875,21280.885353,7.242944,333.85404,420.765113,14.508913,67.700335,4.044503,1
7.02583,193.72902,21497.113932,7.317058,333.979327,417.908951,14.398806,67.128391,3.925474,1
7.123065,197.237442,21066.732568,7.098916,330.03185,428.790627,14.648572,65.981136,4.032187,0
7.101696,195.208887,21448.847387,7.220769,332.581196,437.315004,14.250025,65.404341,3.941782,0
7.046561,195.727958,22398.131783,7.284877,328.308779,427.646212,14.188639,66.938468,4.010243,1
7.145425,197.845085,22626.955626,7.174433,331.218227,422.513267,14.232242,67.684484,4.053539,1
7.67291,152.878305,22989.351184,6.231913,343.439017,401.140879,14.252684,64.291292,4.268227,1
6.952278,196.813023,21749.916172,7.166693,334.351532,425.462195,14.41587,65.135288,3.958891,0
7.061444,193.641125,20917.688333,6.964055,333.632283,431.278384,14.146395,65.013871,3.962479,0
7.895469,154.26578,7769.616119,7.205262,258.312879,407.732217,16.420041,63.016018,4.236947,0
7.179628,194.125125,22636.661205,7.114436,331.834874,419.754353,14.192527,66.572387,4.023046,1
7.755154,196.782784,19024.688671,6.911868,392.800081,338.430624,10.772862,76.617599,2.7288,0
7.75727,213.048445,25259.780549,7.635153,363.684814,543.528799,15.254021,107.189584,4.165432,1
7.12002,196.05305,21497.499967,7.014621,333.695002,425.732886,14.407852,66.934492,3.923116,0
8.079808,174.161094,12677.841496,7.295212,333.582542,589.552211,14.852225,39.529387,3.611057,0
6.934998,197.374985,22059.534223,7.101768,334.542375,430.755193,14.434485,66.771147,3.977544,0
7.101728,197.401558,22193.605489,7.135118,330.463681,425.355676,14.298163,66.827067,3.924312,1
6.931053,197.764253,21662.957424,7.129553,333.199044,431.758778,14.287363,63.899631,3.898276,0
7.028993,195.708424,22310.196396,7.215933,332.46258,422.744082,14.507572,67.113784,3.990248,1
6.973685,198.891724,22341.952251,6.963961,332.281832,424.638857,14.116472,66.053588,3.948481,0
7.00768,196.466849,21677.302154,7.006729,333.044833,424.71999,14.462609,66.253084,3.950327,0
6.965776,194.772958,21473.363692,7.081337,332.646466,430.842126,14.245198,64.746909,3.943536,0
7.120567,195.955298,22774.957388,7.035058,333.061802,418.678081,14.449769,65.811578,4.002926,1
7.080653,196.114282,22869.187629,7.233848,334.761187,422.719726,14.09166,65.558278,4.002268,1
7.166107,197.195022,22470.636281,7.132167,335.226331,432.507085,14.066739,65.830351,4.044487,1
7.106068,197.098505,22031.078983,7.139596,332.78634,426.695104,14.538538,67.543983,4.058719,0
7.169817,196.510226,21648.540611,7.307598,332.754525,422.475847,14.586001,65.963168,3.95289,1
7.197844,193.841004,22680.076347,7.15804,335.733188,421.43522,13.978571,66.343306,4.037342,1
6.985258,197.556513,21169.930118,7.071919,334.432974,429.006386,14.449795,66.116499,3.944248,0
7.167353,198.851311,22536.64438,7.37065,333.322748,430.72912,14.059627,66.760749,4.019614,1
7.181893,196.431496,22791.727873,7.208464,331.150165,425.503858,14.389269,66.629379,4.006781,1
7.247668,196.262901,22738.911111,7.285671,330.605335,421.976943,14.458797,65.996465,4.004923,1
6.938821,195.335522,22137.34087,7.064274,333.863084,429.255774,14.519153,66.252104,4.023771,0
7.181349,195.818157,22327.581635,7.216409,331.337536,421.862993,14.568202,65.594819,3.974938,1
7.125564,197.741876,20962.334445,7.185024,335.313089,424.213954,14.326282,66.97668,3.985754,0
9.160998,241.383097,28170.885101,6.819603,262.572042,568.420568,8.120979,48.259572,3.542528,1
8.552782,217.803318,39030.603705,6.986705,373.746193,340.566245,19.084883,53.856055,2.940848,0
7.038153,196.651743,21783.780414,7.15787,333.180934,430.173785,14.441192,67.753103,4.00968,0
7.146208,195.054027,22780.248883,7.18237,333.541594,429.196908,14.208418,68.060062,3.98604,1
7.024683,196.194164,21630.764118,7.072891,335.178035,427.80448,14.252594,65.495379,3.907474,0
6.870511,198.140322,21575.749824,7.20171,334.954412,426.525779,14.271324,67.011374,3.982823,0
4.029053,203.386857,42327.168016,8.550483,279.675256,503.732428,13.758836,46.384064,4.179656,0
8.69315,219.178297,16559.877262,8.877011,355.30498,545.228668,7.283013,73.331529,4.687847,1
7.156764,197.950161,21377.759479,7.052736,334.02881,420.407733,14.334523,65.998998,3.949147,0
7.055289,194.927842,21239.374729,7.027418,332.365817,431.230162,14.00655,66.267571,3.993431,0
7.259493,195.821576,23258.252254,7.265141,337.650393,424.523587,14.230012,66.72575,3.950562,1
7.004671,197.238634,21855.521252,7.093208,332.592214,427.297017,14.487842,68.189946,3.93399,0
7.173125,196.795028,21239.468334,7.045413,334.15604,431.544442,14.264509,67.205592,3.948501,0
7.06097,197.318584,22444.591478,7.0963,332.642008,421.893515,13.880295,66.912445,3.948797,1
7.04582,196.878562,22391.846224,7.091479,333.639492,428.357697,13.997348,67.443739,4.035623,1
7.115251,197.573895,22108.982058,7.096765,331.796415,421.00932,14.224476,67.208579,3.938934,0
5.039673,154.41833,23027.549759,7.759843,422.769068,490.332761,17.728389,69.508526,4.864866,1
7.166106,199.882898,22078.752854,7.121255,332.869756,423.01932,14.144764,66.850488,4.002148,1
6.985017,195.877602,21885.32923,7.158834,333.458846,426.429648,14.385798,65.73519,4.002451,0
7.019117,196.160634,22697.776629,7.077006,334.415122,427.137261,14.438869,67.395249,3.920438,1
7.692524,220.819152,26686.847941,8.286211,299.958846,564.526974,13.861775,77.01594,4.522432,0
7.226717,198.616442,21200.284446,7.13359,334.211161,427.436847,14.12244,67.238714,3.98757,1
7.087255,196.215238,22096.191616,6.966523,335.56736,430.667169,14.211613,65.283816,3.975008,0
7.023131,197.225171,22106.739043,7.12502,335.735602,429.603592,14.601499,64.585981,3.938116,0
7.167824,197.522219,22454.503954,7.118275,334.094305,434.519991,14.221116,65.900895,4.074957,1
7.250914,194.955082,22199.13033,7.248657,332.095645,427.930232,13.999597,68.019198,3.97695,1
7.159315,196.656585,22099.133581,7.25491,332.785518,423.045104,14.026582,66.423108,3.991604,1
7.181565,196.864712,21329.48077,7.047912,332.771363,426.738312,14.529479,66.205714,3.988748,0
7.06304,198.53388,21869.910747,7.18419,333.049301,426.503525,14.590366,65.893709,3.956174,0
8.316766,214.373394,22018.417441,8.059332,356.886136,363.266516,18.436524,100.341674,4.628771,0
7.07464,196.891175,23405.970205,7.145565,332.93574,424.334308,14.219639,65.277412,3.96414,1
7.198281,191.282021,22231.856904,7.136719,334.27091,419.850566,14.374249,68.264313,3.990584,1
7.134469,194.743601,22261.699494,7.095413,332.093524,432.777095,14.207762,65.338694,3.971152,1
7.098073,196.426429,21801.205731,7.290147,334.124088,431.168384,14.660174,66.916888,3.954433,1
7.033821,195.692094,21523.029837,7.257665,332.963235,426.520982,14.677999,66.054782,3.96341,1
7.170089,196.723511,22841.924231,7.117746,335.286524,427.828432,14.141123,66.373686,3.981746,1
5.980357,181.258705,11826.294275,3.688504,356.166613,543.347976,8.828689,60.206381,4.24724,0
7.066713,195.365598,22707.548846,7.106762,337.211954,421.101428,14.089057,66.935748,4.043244,1
7.217393,180.194221,13579.55458,5.993126,317.963404,421.963539,12.370339,63.446749,3.74662,0
4.310701,138.431894,11842.757806,5.60745,364.458497,426.369592,19.588327,48.118629,3.172375,1
7.081767,196.157342,21795.783642,7.124597,330.920945,426.014482,14.398329,65.897272,3.894063,0
7.148151,194.188064,21725.194629,7.274513,333.072871,426.918886,14.485092,66.571319,3.978697,1
7.113634,198.249768,22334.891314,7.180487,329.978243,419.380273,14.494753,65.748989,3.998375,1
6.975441,197.873657,21793.607516,7.142788,334.145054,430.978128,14.409796,66.860647,3.960611,0
6.565319,141.59184,12875.127784,9.116994,340.91392,339.976992,17.10716,86.06751,2.233894,0
7.073149,195.903193,21198.086873,7.006243,336.880398,431.463399,14.479493,66.028539,3.921655,0
7.042099,195.07382,22463.480676,7.168311,330.479654,430.437717,14.538666,65.744897,3.988773,1
7.049687,195.850315,22107.952621,7.114693,332.48385,431.483868,14.3142,66.265123,3.959906,0
7.142639,192.67787,22346.250291,7.266463,330.801935,427.705228,14.362111,65.359216,3.996659,1
7.011576,196.553254,22281.835684,7.416578,332.297916,427.533859,14.309042,67.100044,4.045702,1
7.093168,196.419674,21234.38048,6.970339,336.614635,429.685543,14.549026,66.630715,3.938679,0
7.194857,192.054507,22371.745853,7.283568,338.321375,422.502997,14.49068,66.419148,4.022873,1
7.278402,194.852154,21806.649445,7.081255,333.531378,424.674425,14.338662,66.973161,3.952805,0
7.058548,194.127145,22683.021935,7.343502,331.819757,424.603907,14.482986,67.44776,3.991657,1
6.929586,195.390746,21880.810751,7.128693,335.643297,433.093549,14.504236,67.272054,4.014917,0
6.910677,194.400491,22152.972123,7.130995,332.925413,434.373278,14.056515,66.064189,3.954408,0
6.980946,196.830214,21554.322209,6.985207,331.674958,431.56717,14.352876,65.937355,3.923309,0
6.897546,195.565229,22009.52807,7.035702,335.163968,430.055837,14.372556,66.763489,3.974363,0
7.186931,177.486533,34510.752995,4.984432,295.834151,477.994992,16.77754,62.756891,4.275645,1
7.151274,195.825065,22241.92195,7.159419,333.055831,427.589161,14.362444,65.905265,3.927971,1
7.071791,193.674352,22460.112737,7.081458,335.783564,421.132422,14.194409,66.605779,3.99821,1
7.040574,196.20537,22539.208618,7.011541,329.724619,428.809256,14.153959,67.364629,4.023269,1
7.974248,173.750776,26848.629842,6.055534,337.940482,347.748061,13.757564,75.535369,3.195944,0
7.205731,193.147204,22180.195772,7.155036,332.614832,425.792873,13.987444,67.648506,4.002197,1
7.04499,196.29418,21576.247868,7.061998,334.649201,423.075666,14.380383,67.058494,3.96909,0
7.011269,196.466806,21255.691385,7.146834,333.570334,429.303644,14.228003,67.115245,3.998033,0
7.076718,196.140349,22440.819813,7.330953,331.625918,430.242024,14.223277,66.760256,3.968844,1
7.2275,196.646079,22698.992746,7.215599,335.656473,421.198755,14.234076,66.65744,3.988157,1
7.046152,194.661873,21059.606751,7.330346,334.619618,426.405124,14.300022,66.65495,3.96176,0
7.107082,197.984044,21790.04772,7.172356,334.13413,427.95986,14.424079,66.221253,4.015671,1
7.133106,197.627079,22604.985067,7.193666,330.848337,426.17191,14.216599,65.58671,4.052854,1
7.027173,196.25225,21586.508872,7.044951,334.454013,422.714878,14.409837,65.9029,3.949845,0
7.091387,195.071397,21285.795354,7.140474,333.411398,420.381378,14.418973,66.494118,3.95464,0
7.161586,196.482834,21603.170863,7.044689,334.535384,433.065094,14.339027,65.978258,4.009067,0
7.083215,195.885399,21053.584484,7.086358,331.169628,429.018502,14.618524,65.895974,3.934193,0
7.015566,194.216936,22383.393193,7.195188,328.394182,429.201456,14.384619,66.487192,3.958862,1
6.945179,195.836444,21632.171731,7.040587,335.136971,423.369048,14.417256,65.931125,3.957713,0
8.769676,215.368742,13969.438863,7.548543,322.79907,369.016667,18.919188,54.755214,3.776718,0
7.021069,194.455095,20571.218841,7.092179,331.871969,428.517807,14.105511,66.552227,3.951283,0
7.141048,196.680676,21395.518255,7.132816,336.154847,421.219605,14.360723,65.494017,3.993854,0
6.959778,196.097532,21841.897985,7.074344,336.284083,423.203604,14.282963,65.732664,3.971554,0
7.636454,238.936074,18136.261585,11.086526,351.558811,514.96406,8.637461,55.603512,3.332906,0
6.769573,168.937072,11067.181148,7.121264,305.79495,289.54246,18.545903,62.001571,5.22054,0
9.01148,167.918922,34865.357682,3.139553,400.691774,385.409608,16.57419,50.526551,4.270801,0
7.04389,197.762721,22124.147974,7.003302,331.417652,427.554565,14.199347,67.022053,3.983,1
7.054674,196.358556,22228.232561,7.224191,334.511862,426.750497,14.200221,66.699345,3.989103,1
8.848927,262.598329,24417.861325,5.399013,241.126298,493.855489,13.262439,47.112991,5.992325,1
8.544709,181.413402,31429.379029,7.55503,350.397082,393.889616,10.247232,82.721912,2.318152,1
7.109661,196.916155,21880.890979,7.173584,333.383074,423.430699,14.427451,67.826837,3.934405,1
7.076906,195.680448,21031.966697,7.11079,331.659815,428.734978,14.78969,65.043121,4.022559,0
7.178124,194.632747,22730.523927,7.216987,333.933627,426.707758,14.110931,66.205436,3.922638,1
7.065361,197.157976,21722.605509,7.082886,331.94785,423.178751,14.420943,67.530569,3.996738,0
7.145571,195.062808,21514.584516,7.25783,333.97095,421.980568,14.421535,65.644,3.872615,0
6.979978,194.68006,21509.887176,7.172258,333.571126,426.042151,14.752989,67.082144,3.984446,0
7.186499,195.870988,21759.426045,7.181238,330.358597,424.365551,14.086216,67.881991,4.109166,1
7.079845,193.8754,22283.362967,7.100425,337.393907,425.365468,14.249258,68.497547,3.959238,1
7.135788,197.976589,22370.752319,7.168569,334.992131,425.647374,14.335445,67.776081,3.996292,1
7.055912,196.589961,20869.614177,6.964718,332.40488,421.028496,14.659543,66.6804,3.981123,0
7.093616,195.5111,21155.881086,7.089244,334.667385,425.958046,14.491407,67.117573,4.0317,0
6.939311,195.267719,21650.048985,7.006431,333.616984,427.825033,14.54294,65.619027,3.975582,0
6.460034,215.440641,35775.793396,6.502544,307.563455,365.094143,8.127543,77.554953,3.535598,1
7.117636,194.976778,22141.020952,7.144391,333.990843,423.889075,14.469834,66.183575,3.916601,0
7.322502,196.104298,19534.421648,6.661157,297.841381,418.075511,17.161768,69.467359,2.981649,0
9.913704,160.098247,32129.996307,6.109516,405.295559,541.22077,11.546324,46.08191,5.554667,0
6.949188,195.574163,21632.430888,7.15975,331.759089,424.085254,14.422464,67.177643,3.931024,0
7.054871,194.766483,22607.635893,7.082119,333.005065,422.263803,14.285851,66.624066,3.979214,1
6.980483,199.186369,21362.853528,7.194274,334.436567,422.381969,14.302708,67.745764,4.032453,0
6.767524,203.751056,21162.726735,5.23275,251.062384,334.905376,13.214324,79.863009,3.300253,1
7.102067,195.034323,21669.890333,7.140365,328.607137,429.103122,14.057992,67.078275,4.012061,1
7.121149,197.463348,21721.873796,7.078347,332.811887,433.050354,14.296521,66.061181,4.033307,0
7.18473,199.289314,22691.414379,7.176677,331.303388,431.002159,14.19636,68.180445,3.967875,1
7.029394,194.940123,22058.987279,7.259506,330.544012,418.941523,14.291126,65.892174,3.995154,1
7.144626,193.289364,22640.980623,7.169271,330.06984,425.227479,14.450832,67.054618,3.963554,1
6.971899,197.346351,22214.871914,7.093171,333.424671,419.904816,14.451812,66.76035,3.945053,0
7.207514,196.480912,22850.900292,7.296091,331.868435,421.961591,13.953506,66.549617,3.961788,1
7.130972,197.931581,21968.120603,7.103118,332.199539,422.414715,14.216561,66.627669,4.00545,1
6.512737,229.263861,22475.046873,12.580026,192.033592,479.501279,9.983462,66.668576,4.612964,1
7.134631,196.885184,22459.478114,7.240069,334.276353,423.686377,14.388447,66.923024,4.020843,1
10.164173,243.606508,16522.715754,3.992171,310.845072,487.698052,17.223237,83.871496,3.530941,0
7.581688,180.74914,11989.246243,4.977307,328.176978,617.883513,13.561253,39.215917,4.457282,0
6.931855,195.95811,21852.943429,7.01058,331.679586,424.008359,14.267793,65.777318,3.953533,0
6.150553,212.819377,15017.747281,5.544436,319.494952,279.447066,12.850506,75.028793,4.810537,0
8.721727,206.369682,28608.052076,6.325442,377.404538,506.938353,13.553751,42.381484,2.555027,0
7.083784,196.059716,21831.181646,7.110371,327.100234,421.097781,14.411519,67.186781,3.933975,1
7.124069,197.210852,22097.539543,7.22637,332.874941,427.248428,14.242304,66.223399,3.946329,1
6.965051,197.094658,21637.421668,7.041977,336.662273,422.366153,14.705095,66.729477,3.927544,0
7.051277,197.478863,21054.099953,7.094061,332.868967,433.986023,14.603698,66.87709,3.945121,0
6.940602,197.855735,21920.801874,7.079556,331.310699,427.72459,14.063352,66.825864,3.981844,1
9.393148,215.051365,20592.258942,10.089537,331.338739,447.07446,10.778633,54.426968,4.665681,1
6.996249,196.917492,21692.392701,7.347891,335.814851,427.154382,14.65772,67.408199,3.959487,0
7.030337,196.394278,20975.150126,7.077075,336.637393,430.585028,14.207852,66.549648,3.947724,0
7.030678,196.119596,22431.056178,7.127909,333.738019,432.054478,14.338755,67.020055,3.987925,1
8.140344,153.74817,50793.898917,7.843498,306.21895,423.455906,14.322019,65.07661,4.362792,1
7.045138,196.707306,22522.571591,7.066863,333.476836,428.538649,14.354602,66.720313,4.025465,1
7.032482,192.978304,22350.652627,7.263487,333.711775,427.604129,14.25835,67.795781,3.932299,1
9.002583,202.990765,19523.124865,7.244753,330.361512,366.491729,15.689404,55.6974,4.904837,0
7.145762,198.194913,21773.672874,7.059735,332.511585,428.754631,14.305329,66.067077,3.945935,0
7.013002,196.468992,21713.196757,7.115126,329.456774,426.104152,14.741134,65.355361,3.899421,0
7.114333,194.40894,22123.222606,7.129319,330.150329,422.635435,14.237628,66.447354,4.000304,1
6.017261,206.0144,15157.268787,7.582124,307.704474,431.781987,14.221757,53.319977,4.427712,1
6.987604,194.584146,21713.071457,7.17568,332.004373,432.051037,14.586448,65.622469,3.949899,0
7.24766,198.047084,22076.161278,7.137635,329.179422,421.749075,14.273106,65.731166,3.909173,1
7.172244,196.977204,22422.807186,7.135988,331.611914,420.973748,14.03312,65.631608,3.979325,1
7.143585,195.724837,22083.311325,7.115502,332.009784,416.114545,14.238669,68.048587,3.992676,1
7.0158,198.065215,21485.477784,7.266904,335.227528,424.405938,14.328383,66.539924,3.958787,0
7.049163,194.1691,21925.017055,7.130532,336.328113,425.512833,14.497614,65.96691,3.967662,1
7.150126,195.356278,21414.129558,7.289214,334.315607,425.741948,14.340754,65.621827,4.043479,1
7.054497,195.080839,20643.611064,7.016366,333.73126,428.632486,14.598167,67.133482,3.954651,0
8.999499,234.835477,20933.51275,7.980451,365.060966,444.077017,12.168764,54.404704,3.695084,0
7.230277,196.715962,21768.098836,7.033941,332.451188,420.560933,14.177568,65.531202,4.007067,1
6.715799,193.162501,16006.972588,6.369163,314.452425,316.278029,17.865533,85.192511,4.999752,1
7.070381,196.712343,22714.64017,7.082186,332.626505,425.064824,14.474547,65.944315,4.009925,1
6.935168,194.216989,22090.353544,7.088457,331.070283,427.130196,14.470397,65.689099,3.928948,0
3.906078,233.402835,32144.799934,6.99484,348.359448,269.449051,9.654126,63.743064,3.90288,0
